num,name,poke_type,attacks,hp,attack,defense,max_cp,max_buddy_cp,region,type1,type2,boost1,boost2,boost
15,Beedrill, bug  poison ," Infestation, Poison Jab, Aerial Ace, Sludge Bomb, X-Scissor, Fell Stinger,",163.0,169.0,130.0,2087,2112,Kanto,bug,poison,rain,cloudy,rain cloudy
15,Mega Beedrill, bug  poison ," Infestation, Poison Jab, Aerial Ace, Sludge Bomb, X-Scissor, Fell Stinger,",163.0,303.0,148.0,3824,3870,Kanto,bug,poison,rain,cloudy,rain cloudy
16,Pidgey, normal  flying ," Tackle, Quick Attack, Twister, Aerial Ace, Air Cutter,",120.0,85.0,73.0,769,778,Kanto,normal,flying,partly cloudy,windy,partly cloudy windy
17,Pidgeotto, normal  flying ," Wing Attack, Steel Wing, Twister, Aerial Ace, Air Cutter,",160.0,117.0,105.0,1350,1366,Kanto,normal,flying,partly cloudy,windy,partly cloudy windy
18,Mega Pidgeot, normal  flying ," Air Slash, Steel Wing, Hurricane, Aerial Ace, Brave Bird, Feather Dance,",195.0,280.0,175.0,4160,4210,Kanto,normal,flying,partly cloudy,windy,partly cloudy windy
18,Pidgeot, normal  flying ," Air Slash, Steel Wing, Hurricane, Aerial Ace, Brave Bird, Feather Dance,",195.0,166.0,154.0,2407,2436,Kanto,normal,flying,partly cloudy,windy,partly cloudy windy
19,Rattata (Alola Form) , dark  normal ," Tackle, Quick Attack, Crunch, Hyper Fang, Shadow Ball,",102.0,103.0,70.0,830,840,Kanto,dark,normal,fog,partly cloudy,fog partly cloudy
19,Rattata, normal ," Tackle, Quick Attack, Dig, Hyper Fang, Body Slam,",102.0,103.0,70.0,830,840,Kanto,normal,,partly cloudy,,partly cloudy 
20,Raticate, normal ," Bite, Quick Attack, Dig, Hyper Fang, Hyper Beam,",146.0,161.0,139.0,1956,1980,Kanto,normal,,partly cloudy,,partly cloudy 
20,Raticate (Alola Form) , dark  normal ," Bite, Quick Attack, Crunch, Hyper Fang, Hyper Beam,",181.0,135.0,154.0,1927,1950,Kanto,dark,normal,fog,partly cloudy,fog partly cloudy
21,Spearow, normal  flying ," Quick Attack, Peck, Aerial Ace, Drill Peck, Sky Attack,",120.0,112.0,60.0,902,913,Kanto,normal,flying,partly cloudy,windy,partly cloudy windy
22,Fearow, normal  flying ," Steel Wing, Peck, Aerial Ace, Drill Run, Sky Attack,",163.0,182.0,133.0,2257,2284,Kanto,normal,flying,partly cloudy,windy,partly cloudy windy
23,Ekans, poison ," Acid, Poison Sting, Wrap, Poison Fang, Sludge Bomb,",111.0,110.0,97.0,1048,1061,Kanto,poison,,cloudy,,cloudy 
24,Arbok, poison ," Acid, Bite, Dragon Tail, Dark Pulse, Sludge Wave, Gunk Shot, Acid Spray,",155.0,167.0,153.0,2171,2197,Kanto,poison,,cloudy,,cloudy 
25,Pikachu (Pikachu Pop Star) , electric ," Thunder Shock, Charm, Draining Kiss, Thunder Punch, Play Rough,",111.0,112.0,96.0,1060,1073,Kanto,electric,,rain,,rain 
25,Pikachu, electric ," Thunder Shock, Quick Attack, Discharge, Thunderbolt, Wild Charge,",111.0,112.0,96.0,1060,1073,Kanto,electric,,rain,,rain 
25,Pikachu (Flying Pikachu) , electric ," Thunder Shock, Quick Attack, Discharge, Thunderbolt, Wild Charge, Fly,",111.0,112.0,96.0,1060,1073,Kanto,electric,,rain,,rain 
25,Pikachu (Flying Pikachu) , electric ," Thunder Shock, Quick Attack, Discharge, Thunderbolt, Wild Charge, Fly,",111.0,112.0,96.0,1060,1073,Kanto,electric,,rain,,rain 
25,Pikachu (Okinawa Balloon Pikachu) , electric ," Thunder Shock, Quick Attack, Discharge, Thunderbolt, Wild Charge, Fly,",111.0,112.0,96.0,1060,1073,Kanto,electric,,rain,,rain 
25,Pikachu (Pikachu Libre) , electric ," Thunder Shock, Charm, Flying Press, Thunder Punch, Play Rough,",111.0,112.0,96.0,1060,1073,Kanto,electric,,rain,,rain 
25,Pikachu (Pikachu Rock Star) , electric ," Thunder Shock, Charm, Meteor Mash, Thunder Punch, Play Rough,",111.0,112.0,96.0,1060,1073,Kanto,electric,,rain,,rain 
26,Raichu (Alola Form) , electric  psychic ," Volt Switch, Spark, Thunder Shock, Psychic, Thunder Punch, Wild Charge, Grass Knot,",155.0,201.0,154.0,2585,2615,Kanto,electric,psychic,rain,windy,rain windy
26,Raichu, electric ," Volt Switch, Spark, Charm, Thunder Shock, Brick Break, Thunder Punch, Wild Charge, Skull Bash,",155.0,193.0,151.0,2467,2496,Kanto,electric,,rain,,rain 
27,Sandshrew, ground ," Scratch, Mud Shot, Dig, Rock Slide, Sand Tomb,",137.0,126.0,120.0,1426,1443,Kanto,ground,,sunny/clear,,sunny/clear 
27,Sandshrew (Alola Form) , ice  steel ," Metal Claw, Powder Snow, Blizzard, Gyro Ball, Night Slash,",137.0,125.0,129.0,1462,1479,Kanto,ice,steel,snow,snow,snow snow
28,Sandslash, ground ," Metal Claw, Mud Shot, Rock Tomb, Bulldoze, Earthquake,",181.0,182.0,175.0,2684,2716,Kanto,ground,,sunny/clear,,sunny/clear 
28,Sandslash (Alola Form) , ice  steel ," Metal Claw, Powder Snow, Blizzard, Gyro Ball, Bulldoze, Ice Punch,",181.0,177.0,195.0,2750,2783,Kanto,ice,steel,snow,snow,snow snow
29,Nidoran (Female), poison ," Poison Sting, Bite, Poison Fang, Sludge Bomb, Body Slam,",146.0,86.0,89.0,922,933,Kanto,poison,,cloudy,,cloudy 
30,Nidorina, poison ," Poison Sting, Bite, Poison Fang, Sludge Bomb, Dig,",172.0,117.0,120.0,1480,1498,Kanto,poison,,cloudy,,cloudy 
31,Nidoqueen, poison  ground ," Poison Jab, Bite, Stone Edge, Sludge Wave, Earthquake, Earth Power, Poison Fang,",207.0,180.0,173.0,2812,2846,Kanto,poison,ground,cloudy,sunny/clear,cloudy sunny/clear
32,Nidoran (Male), poison ," Poison Sting, Peck, Horn Attack, Body Slam, Sludge Bomb,",130.0,105.0,76.0,973,984,Kanto,poison,,cloudy,,cloudy 
33,Nidorino, poison ," Poison Jab, Bite, Horn Attack, Dig, Sludge Bomb,",156.0,137.0,111.0,1575,1594,Kanto,poison,,cloudy,,cloudy 
34,Nidoking, poison  ground ," Poison Jab, Iron Tail, Megahorn, Earthquake, Sludge Wave, Earth Power, Sand Tomb,",191.0,204.0,156.0,2902,2937,Kanto,poison,ground,cloudy,sunny/clear,cloudy sunny/clear
35,Clefairy, fairy ," Pound, Zen Headbutt, Body Slam, Disarming Voice, Moonblast,",172.0,107.0,108.0,1306,1322,Kanto,fairy,,cloudy,,cloudy 
36,Clefable, fairy ," Charge Beam, Zen Headbutt, Charm, Psychic, Dazzling Gleam, Moonblast, Meteor Mash,",216.0,178.0,162.0,2755,2788,Kanto,fairy,,cloudy,,cloudy 
37,Vulpix, fire ," Quick Attack, Ember, Body Slam, Flamethrower, Flame Charge, Weather Ball Fire,",116.0,96.0,109.0,999,1010,Kanto,fire,,sunny/clear,,sunny/clear 
37,Vulpix  (Alola Form) , ice ," Zen Headbutt, Powder Snow, Dark Pulse, Ice Beam, Blizzard, Weather Ball Ice,",116.0,96.0,109.0,999,1010,Kanto,ice,,snow,,snow 
38,Ninetales, fire ," Feint Attack, Fire Spin, Heat Wave, Overheat, Solar Beam, Psyshock, Weather Ball Fire,",177.0,169.0,190.0,2577,2608,Kanto,fire,,sunny/clear,,sunny/clear 
38,Ninetales  (Alola Form) , ice  fairy ," Feint Attack, Powder Snow, Charm, Dazzling Gleam, Ice Beam, Blizzard, Psyshock, Weather Ball Ice,",177.0,170.0,193.0,2610,2641,Kanto,ice,fairy,snow,cloudy,snow cloudy
39,Jigglypuff, normal  fairy ," Feint Attack, Pound, Disarming Voice, Gyro Ball, Dazzling Gleam,",251.0,80.0,41.0,818,828,Kanto,normal,fairy,partly cloudy,cloudy,partly cloudy cloudy
40,Wigglytuff, normal  fairy ," Feint Attack, Pound, Charm, Dazzling Gleam, Hyper Beam, Play Rough, Ice Beam,",295.0,156.0,90.0,2178,2204,Kanto,normal,fairy,partly cloudy,cloudy,partly cloudy cloudy
41,Zubat, poison  flying ," Bite, Quick Attack, Poison Fang, Air Cutter, Swift,",120.0,83.0,73.0,754,763,Kanto,poison,flying,cloudy,windy,cloudy windy
42,Golbat, poison  flying ," Bite, Wing Attack, Shadow Ball, Air Cutter, Poison Fang,",181.0,161.0,150.0,2234,2261,Kanto,poison,flying,cloudy,windy,cloudy windy
43,Oddish, grass  poison ," Razor Leaf, Acid, Moonblast, Seed Bomb, Sludge Bomb,",128.0,131.0,112.0,1389,1405,Kanto,grass,poison,sunny/clear,cloudy,sunny/clear cloudy
44,Gloom, grass  poison ," Razor Leaf, Acid, Moonblast, Petal Blizzard, Sludge Bomb,",155.0,153.0,136.0,1900,1923,Kanto,grass,poison,sunny/clear,cloudy,sunny/clear cloudy
45,Vileplume, grass  poison ," Razor Leaf, Acid, Moonblast, Petal Blizzard, Solar Beam, Sludge Bomb,",181.0,202.0,167.0,2894,2928,Kanto,grass,poison,sunny/clear,cloudy,sunny/clear cloudy
46,Paras, bug  grass ," Scratch, Bug Bite, Seed Bomb, X-Scissor, Cross Poison,",111.0,121.0,99.0,1150,1164,Kanto,bug,grass,rain,sunny/clear,rain sunny/clear
47,Parasect, bug  grass ," Struggle Bug, Fury Cutter, Solar Beam, X-Scissor, Cross Poison,",155.0,165.0,146.0,2102,2127,Kanto,bug,grass,rain,sunny/clear,rain sunny/clear
48,Venonat, bug  poison ," Bug Bite, Confusion, Poison Fang, Psybeam, Signal Beam,",155.0,100.0,100.0,1135,1148,Kanto,bug,poison,rain,cloudy,rain cloudy
49,Venomoth, bug  poison ," Infestation, Confusion, Silver Wind, Psychic, Bug Buzz, Poison Fang,",172.0,179.0,143.0,2354,2382,Kanto,bug,poison,rain,cloudy,rain cloudy
50,Diglett, ground ," Scratch, Mud Slap, Rock Tomb, Dig, Mud Bomb,",67.0,109.0,78.0,764,773,Kanto,ground,,sunny/clear,,sunny/clear 
50,Diglett  (Alola Form) , ground  steel ," Mud Slap, Metal Claw, Dig, Mud Bomb, Rock Tomb,",67.0,108.0,81.0,770,779,Kanto,ground,steel,sunny/clear,snow,sunny/clear snow
51,Dugtrio  (Alola Form) , ground  steel ," Metal Claw, Mud Slap, Earthquake, Mud Bomb, Iron Head,",111.0,201.0,142.0,2145,2170,Kanto,ground,steel,sunny/clear,snow,sunny/clear snow
51,Dugtrio, ground ," Sucker Punch, Mud Slap, Stone Edge, Earthquake, Mud Bomb,",111.0,167.0,136.0,1772,1793,Kanto,ground,,sunny/clear,,sunny/clear 
52,Meowth  (Alola Form) , dark ," Scratch, Bite, Night Slash, Dark Pulse, Foul Play,",120.0,99.0,78.0,901,912,Kanto,dark,,fog,,fog 
52,Meowth (Galarian Form) , steel ," Scratch, Metal Claw, Night Slash, Gyro Ball, Dig,",137.0,115.0,92.0,1170,1184,Kanto,steel,,snow,,snow 
52,Meowth, normal ," Scratch, Bite, Night Slash, Dark Pulse, Foul Play,",120.0,92.0,78.0,846,856,Kanto,normal,,partly cloudy,,partly cloudy 
53,Persian, normal ," Scratch, Feint Attack, Foul Play, Power Gem, Play Rough, Payback,",163.0,150.0,136.0,1910,1932,Kanto,normal,,partly cloudy,,partly cloudy 
53,Persian (Alola Form) , dark ," Scratch, Feint Attack, Foul Play, Dark Pulse, Play Rough, Payback,",163.0,158.0,136.0,2002,2026,Kanto,dark,,fog,,fog 
54,Psyduck, water ," Zen Headbutt, Water Gun, Aqua Tail, Cross Chop, Psybeam,",137.0,122.0,95.0,1250,1265,Kanto,water,,rain,,rain 
55,Golduck, water ," Confusion, Water Gun, Hydro Pump, Ice Beam, Psychic, Bubble Beam, Synchronoise, Cross Chop,",190.0,191.0,162.0,2770,2803,Kanto,water,,rain,,rain 
56,Mankey, fighting ," Karate Chop, Scratch, Cross Chop, Low Sweep, Brick Break,",120.0,148.0,82.0,1317,1332,Kanto,fighting,,cloudy,,cloudy 
57,Primeape, fighting ," Low Kick, Counter, Close Combat, Low Sweep, Night Slash, Ice Punch,",163.0,207.0,138.0,2586,2617,Kanto,fighting,,cloudy,,cloudy 
58,Growlithe (Hisuian Form) , fire  rock ,,155.0,142.0,92.0,1495,1512,Kanto,fire,rock,sunny/clear,partly cloudy,sunny/clear partly cloudy
58,Growlithe, fire ," Ember, Bite, Flame Wheel, Body Slam, Flamethrower,",146.0,136.0,93.0,1405,1422,Kanto,fire,,sunny/clear,,sunny/clear 
59,Arcanine (Hisuian Form) , fire  rock ,,216.0,232.0,165.0,3556,3598,Kanto,fire,rock,sunny/clear,partly cloudy,sunny/clear partly cloudy
59,Arcanine, fire ," Fire Fang, Snarl, Thunder Fang, Fire Blast, Wild Charge, Crunch, Flamethrower,",207.0,227.0,166.0,3425,3466,Kanto,fire,,sunny/clear,,sunny/clear 
60,Poliwag, water ," Bubble, Mud Shot, Bubble Beam, Mud Bomb, Body Slam,",120.0,101.0,82.0,937,948,Kanto,water,,rain,,rain 
61,Poliwhirl, water ," Bubble, Mud Shot, Water Pulse, Mud Bomb, Bubble Beam,",163.0,130.0,123.0,1604,1623,Kanto,water,,rain,,rain 
62,Poliwrath, water  fighting ," Bubble, Rock Smash, Mud Shot, Hydro Pump, Dynamic Punch, Ice Punch, Power-Up Punch, Scald,",207.0,182.0,184.0,2923,2958,Kanto,water,fighting,rain,cloudy,rain cloudy
63,Abra, psychic ," Zen Headbutt, Charge Beam, Shadow Ball, Signal Beam, Psyshock,",93.0,195.0,82.0,1517,1535,Kanto,psychic,,windy,,windy 
64,Kadabra, psychic ," Confusion, Psycho Cut, Shadow Ball, Dazzling Gleam, Psybeam,",120.0,232.0,117.0,2328,2355,Kanto,psychic,,windy,,windy 
65,Mega Alakazam, psychic ," Confusion, Psycho Cut, Future Sight, Focus Blast, Shadow Ball, Fire Punch,",146.0,367.0,207.0,5099,5160,Kanto,psychic,,windy,,windy 
65,Alakazam, psychic ," Confusion, Psycho Cut, Future Sight, Focus Blast, Shadow Ball, Fire Punch,",146.0,271.0,167.0,3457,3498,Kanto,psychic,,windy,,windy 
66,Machop, fighting ," Rock Smash, Karate Chop, Low Sweep, Brick Break, Cross Chop,",172.0,137.0,82.0,1445,1462,Kanto,fighting,,cloudy,,cloudy 
67,Machoke, fighting ," Low Kick, Karate Chop, Submission, Brick Break, Dynamic Punch,",190.0,177.0,125.0,2296,2324,Kanto,fighting,,cloudy,,cloudy 
68,Machamp, fighting ," Bullet Punch, Counter, Heavy Slam, Dynamic Punch, Close Combat, Rock Slide, Cross Chop,",207.0,234.0,159.0,3455,3496,Kanto,fighting,,cloudy,,cloudy 
69,Bellsprout, grass  poison ," Vine Whip, Acid, Sludge Bomb, Power Whip, Wrap,",137.0,139.0,61.0,1168,1182,Kanto,grass,poison,sunny/clear,cloudy,sunny/clear cloudy
70,Weepinbell, grass  poison ," Bullet Seed, Acid, Sludge Bomb, Power Whip, Seed Bomb,",163.0,172.0,92.0,1822,1844,Kanto,grass,poison,sunny/clear,cloudy,sunny/clear cloudy
71,Victreebel, grass  poison ," Razor Leaf, Acid, Sludge Bomb, Leaf Blade, Solar Beam, Acid Spray, Leaf Tornado,",190.0,207.0,135.0,2748,2781,Kanto,grass,poison,sunny/clear,cloudy,sunny/clear cloudy
72,Tentacool, water  poison ," Bubble, Poison Sting, Bubble Beam, Water Pulse, Wrap,",120.0,97.0,149.0,1176,1190,Kanto,water,poison,rain,cloudy,rain cloudy
73,Tentacruel, water  poison ," Acid, Poison Jab, Blizzard, Hydro Pump, Sludge Wave, Acid Spray,",190.0,166.0,209.0,2738,2771,Kanto,water,poison,rain,cloudy,rain cloudy
74,Geodude, rock  ground ," Rock Throw, Tackle, Rock Slide, Rock Tomb, Dig,",120.0,132.0,132.0,1462,1479,Kanto,rock,ground,partly cloudy,sunny/clear,partly cloudy sunny/clear
74,Geodude (Alola Form) , rock  electric ," Rock Throw, Volt Switch, Rock Slide, Rock Tomb, Thunderbolt,",120.0,132.0,132.0,1462,1479,Kanto,rock,electric,partly cloudy,rain,partly cloudy rain
75,Graveler, rock  ground ," Rock Throw, Mud Slap, Dig, Stone Edge, Rock Blast,",146.0,164.0,164.0,2145,2171,Kanto,rock,ground,partly cloudy,sunny/clear,partly cloudy sunny/clear
75,Graveler (Alola Form) , rock  electric ," Rock Throw, Volt Switch, Thunderbolt, Stone Edge, Rock Blast,",146.0,164.0,164.0,2145,2171,Kanto,rock,electric,partly cloudy,rain,partly cloudy rain
76,Golem (Alola Form) , rock  electric ," Rock Throw, Volt Switch, Stone Edge, Rock Blast, Wild Charge,",190.0,211.0,198.0,3334,3374,Kanto,rock,electric,partly cloudy,rain,partly cloudy rain
76,Golem, rock  ground ," Rock Throw, Mud Slap, Stone Edge, Rock Blast, Earthquake, Ancient Power,",190.0,211.0,198.0,3334,3374,Kanto,rock,ground,partly cloudy,sunny/clear,partly cloudy sunny/clear
77,Ponyta, fire ," Tackle, Ember, Flame Charge, Flame Wheel, Stomp,",137.0,170.0,127.0,1919,1942,Kanto,fire,,sunny/clear,,sunny/clear 
77,Ponyta (Galarian Form) , psychic ," Low Kick, Psycho Cut, Play Rough, Psybeam, Swift,",137.0,170.0,127.0,1919,1942,Kanto,psychic,,windy,,windy 
77,Ponyta (Galarian Form GO Fest 2021), psychic ," Low Kick, Psycho Cut, Play Rough, Psybeam, Swift,",137.0,170.0,127.0,1919,1942,Kanto,psychic,,windy,,windy 
78,Rapidash (Galarian Form) , psychic  fairy ," Low Kick, Psycho Cut, Play Rough, Psychic, Body Slam, Megahorn,",163.0,207.0,162.0,2782,2815,Kanto,psychic,fairy,windy,cloudy,windy cloudy
78,Rapidash, fire ," Low Kick, Fire Spin, Incinerate, Fire Blast, Drill Run, Heat Wave, Flame Charge,",163.0,207.0,162.0,2782,2815,Kanto,fire,,sunny/clear,,sunny/clear 
79,Slowpoke, water  psychic ," Water Gun, Confusion, Psychic, Water Pulse, Psyshock,",207.0,109.0,98.0,1386,1403,Kanto,water,psychic,rain,windy,rain windy
79,Slowpoke (Galarian Form) , psychic ," Confusion, Iron Tail, Surf, Psyshock, Psychic,",207.0,109.0,98.0,1386,1403,Kanto,psychic,,windy,,windy 
80,Slowbro, water  psychic ," Water Gun, Confusion, Psychic, Water Pulse, Ice Beam,",216.0,177.0,180.0,2877,2911,Kanto,water,psychic,rain,windy,rain windy
80,Slowbro (Galarian Form) , poison  psychic ," Confusion, Poison Jab, Focus Blast, Psychic, Sludge Bomb,",216.0,182.0,156.0,2764,2797,Kanto,poison,psychic,cloudy,windy,cloudy windy
80,Mega Slowbro, water  psychic ," Water Gun, Confusion, Psychic, Water Pulse, Ice Beam,",216.0,224.0,259.0,4245,4296,Kanto,water,psychic,rain,windy,rain windy
81,Magnemite, electric  steel ," Spark, Thunder Shock, Discharge, Magnet Bomb, Thunderbolt,",93.0,165.0,121.0,1540,1558,Kanto,electric,steel,rain,snow,rain snow
82,Magneton, electric  steel ," Spark, Charge Beam, Thunder Shock, Zap Cannon, Magnet Bomb, Flash Cannon, Discharge,",137.0,223.0,169.0,2810,2844,Kanto,electric,steel,rain,snow,rain snow
83,Farfetch'd (Galarian Form) , fighting ," Rock Smash, Fury Cutter, Brick Break, Brave Bird, Leaf Blade,",141.0,174.0,114.0,1893,1915,Kanto,fighting,,cloudy,,cloudy 
83,Farfetch'd (Avaliable in Asia only), normal  flying ," Air Slash, Fury Cutter, Air Cutter, Aerial Ace, Leaf Blade,",141.0,124.0,115.0,1397,1414,Kanto,normal,flying,partly cloudy,windy,partly cloudy windy
84,Doduo, normal  flying ," Peck, Quick Attack, Drill Peck, Aerial Ace, Brave Bird,",111.0,158.0,83.0,1357,1373,Kanto,normal,flying,partly cloudy,windy,partly cloudy windy
85,Dodrio, normal  flying ," Steel Wing, Feint Attack, Drill Peck, Aerial Ace, Brave Bird,",155.0,218.0,140.0,2670,2702,Kanto,normal,flying,partly cloudy,windy,partly cloudy windy
86,Seel, water ," Ice Shard, Lick, Aurora Beam, Icy Wind, Aqua Tail,",163.0,85.0,121.0,1098,1111,Kanto,water,,rain,,rain 
87,Dewgong, water  ice ," Frost Breath, Iron Tail, Aurora Beam, Water Pulse, Blizzard,",207.0,139.0,177.0,2244,2271,Kanto,water,ice,rain,snow,rain snow
88,Grimer, poison ," Poison Jab, Mud Slap, Sludge, Sludge Bomb, Mud Bomb,",190.0,135.0,90.0,1553,1572,Kanto,poison,,cloudy,,cloudy 
88,Grimer (Alola Form) , poison  dark ," Poison Jab, Bite, Crunch, Gunk Shot, Sludge Bomb,",190.0,135.0,90.0,1553,1572,Kanto,poison,dark,cloudy,fog,cloudy fog
89,Muk, poison ," Infestation, Poison Jab, Sludge Wave, Gunk Shot, Dark Pulse, Thunder Punch, Acid Spray,",233.0,190.0,172.0,3117,3154,Kanto,poison,,cloudy,,cloudy 
89,Muk (Alola Form) , poison  dark ," Bite, Poison Jab, Snarl, Dark Pulse, Gunk Shot, Sludge Wave, Acid Spray,",233.0,190.0,172.0,3117,3154,Kanto,poison,dark,cloudy,fog,cloudy fog
90,Shellder, water ," Ice Shard, Tackle, Icy Wind, Water Pulse, Bubble Beam,",102.0,116.0,134.0,1221,1235,Kanto,water,,rain,,rain 
91,Cloyster, water  ice ," Ice Shard, Frost Breath, Aurora Beam, Hydro Pump, Avalanche, Icy Wind,",137.0,186.0,256.0,2880,2914,Kanto,water,ice,rain,snow,rain snow
92,Gastly, ghost  poison ," Lick, Astonish, Night Shade, Dark Pulse, Sludge Bomb,",102.0,186.0,67.0,1390,1406,Kanto,ghost,poison,fog,cloudy,fog cloudy
93,Haunter, ghost  poison ," Shadow Claw, Astonish, Shadow Punch, Dark Pulse, Sludge Bomb, Shadow Ball,",128.0,223.0,107.0,2219,2246,Kanto,ghost,poison,fog,cloudy,fog cloudy
94,Gengar, ghost  poison ," Sucker Punch, Hex, Shadow Claw, Shadow Ball, Focus Blast, Sludge Bomb,",155.0,261.0,149.0,3253,3292,Kanto,ghost,poison,fog,cloudy,fog cloudy
94,Mega Gengar, ghost  poison ," Sucker Punch, Hex, Shadow Claw, Shadow Ball, Focus Blast, Sludge Bomb,",155.0,349.0,199.0,4902,4960,Kanto,ghost,poison,fog,cloudy,fog cloudy
95,Onix, rock  ground ," Rock Throw, Tackle, Sand Tomb, Stone Edge, Heavy Slam,",111.0,85.0,232.0,1245,1260,Kanto,rock,ground,partly cloudy,sunny/clear,partly cloudy sunny/clear
96,Drowzee, psychic ," Pound, Confusion, Psybeam, Psyshock, Psychic,",155.0,89.0,136.0,1176,1190,Kanto,psychic,,windy,,windy 
97,Hypno, psychic ," Zen Headbutt, Confusion, Future Sight, Psychic, Focus Blast, Fire Punch, Ice Punch, Thunder Punch, Shadow Ball,",198.0,144.0,193.0,2363,2391,Kanto,psychic,,windy,,windy 
98,Krabby, water ," Bubble, Mud Shot, Vice Grip, Water Pulse, Bubble Beam,",102.0,181.0,124.0,1765,1786,Kanto,water,,rain,,rain 
99,Kingler, water ," Bubble, Metal Claw, Vice Grip, Water Pulse, X-Scissor, Crabhammer,",146.0,240.0,181.0,3198,3236,Kanto,water,,rain,,rain 
100,Voltorb, electric ," Spark, Tackle, Discharge, Thunderbolt, Gyro Ball,",120.0,109.0,111.0,1141,1155,Kanto,electric,,rain,,rain 
100,Voltorb (Hisuian Form) , electric  grass ," Charge Beam, Tackle, Swift, Thunderbolt, Energy Ball,",120.0,109.0,111.0,1141,1155,Kanto,electric,grass,rain,sunny/clear,rain sunny/clear
101,Electrode, electric ," Spark, Volt Switch, Discharge, Thunderbolt, Hyper Beam, Foul Play,",155.0,173.0,173.0,2373,2401,Kanto,electric,,rain,,rain 
101,Electrode (Hisuian Form) , electric  grass ," Thunder Shock, Tackle, Swift, Wild Charge, Energy Ball,",155.0,176.0,176.0,2430,2459,Kanto,electric,grass,rain,sunny/clear,rain sunny/clear
102,Exeggcute, grass  psychic ," Confusion, Bullet Seed, Psychic, Seed Bomb, Ancient Power,",155.0,107.0,125.0,1328,1344,Kanto,grass,psychic,sunny/clear,windy,sunny/clear windy
103,Exeggutor, grass  psychic ," Bullet Seed, Extrasensory, Confusion, Psychic, Seed Bomb, Solar Beam,",216.0,233.0,149.0,3408,3449,Kanto,grass,psychic,sunny/clear,windy,sunny/clear windy
